fir_id,crime_type,district,police_station,reported_at,latitude,longitude,status,offender_id,victim_gender,victim_age,weapon_used,crime_hour,crime_day,crime_month,crime_year,is_weekend,festival,season,income_category,population_density,crime_frequency,repeat_offender_count,time_since_last_crime,previous_crimes_nearby,distance_from_police_station,historical_hotspot_score,risk_score,risk_level,threat_level,confidence_score,trend_score,seasonal_pattern,risk_zone,patrol_recommendation,day_night_indicator,crime_forecast
FIR-2020-40665,Robbery,Hubballi Dharwad,Hubballi Dharwad South,2020-12-19 08:28:00,16.841078,75.980913,Under Investigation,OFF-3397,Male,76,Firearm,8,19,12,2020,1,0,Winter,Low,4500,3,1,607,8,13.4,70.03,25,Low,Low,0.67,-0.03,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40666,Cyber Crime,Other,Other North,2022-08-02 03:22:00,17.618444,78.193149,Solved,OFF-2437,Male,20,Crowbar,3,2,8,2022,0,0,Monsoon,Medium,8000,8,5,37,11,8.79,38.22,69,Medium,Moderate,0.99,-0.94,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-40667,Robbery,Hubballi Dharwad,Hubballi Dharwad Central,2024-07-12 22:00:00,15.765765,77.379449,Open,OFF-3851,Female,15,Digital,22,12,7,2024,0,0,Monsoon,High,4500,7,1,634,13,1.64,96.49,86,High,Moderate,0.63,-0.49,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2024-40668,Forest Theft,Chikkamagaluru,Chikkamagaluru North,2024-02-15 14:17:00,13.687733,76.015724,Under Investigation,OFF-3972,Unknown,59,Digital,14,15,2,2024,0,0,Winter,Low,8000,5,4,681,5,6.38,32.63,20,Low,Low,0.67,-0.04,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40669,Traffic Offence,Bengaluru Urban,Bengaluru Urban South,2022-08-18 11:03:00,17.679802,75.6167,Under Investigation,OFF-2949,Male,71,Firearm,11,18,8,2022,0,0,Monsoon,High,12000,6,1,197,3,13.25,72.51,51,Medium,Moderate,0.66,0.58,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-40670,Assault,Ballari,Ballari Central,2021-02-15 00:16:00,12.311766,74.555665,Solved,OFF-2161,Unknown,19,Knife,0,15,2,2021,0,0,Winter,Low,8000,7,5,634,3,12.14,79.97,51,Medium,Moderate,0.61,0.54,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2026-40671,Robbery,Belagavi,Belagavi Rural,2026-06-24 18:47:00,16.168006,77.188556,Closed,OFF-3600,Unknown,54,Firearm,18,24,6,2026,0,1,Summer,Medium,4500,1,5,171,5,8.43,53.7,90,High,Moderate,0.98,-0.35,Spike in Summer,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2026-40672,Theft,Dakshina Kannada,Dakshina Kannada Cyber Cell,2026-03-27 05:28:00,17.102792,74.061722,Under Investigation,OFF-4436,Female,30,Unknown,5,27,3,2026,0,0,Summer,High,8000,5,5,389,14,9.87,7.73,77,High,Moderate,0.84,-0.12,Normal,Orange Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2022-40673,Drug Trafficking,Other,Other Rural,2022-10-09 07:25:00,12.230131,77.091164,Closed,OFF-4065,Female,60,Digital,7,9,10,2022,1,0,Monsoon,Medium,4500,8,5,609,8,5.09,41.2,83,High,Severe,0.86,0.59,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2025-40674,Cyber Crime,Other,Other Central,2025-12-24 17:34:00,17.777638,75.485573,Under Investigation,OFF-4598,Unknown,76,Stick,17,24,12,2025,0,0,Winter,Low,4500,8,1,676,15,9.36,91.3,16,Low,Severe,0.78,0.81,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40675,Traffic Offence,Mangaluru,Mangaluru North,2022-02-05 22:37:00,17.674327,78.157547,Closed,OFF-3711,Unknown,45,Digital,22,5,2,2022,1,0,Winter,High,8000,9,4,976,7,5.44,30.6,73,Medium,Severe,0.77,-0.77,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2020-40676,Theft,Other,Other South,2020-03-31 15:19:00,13.981241,74.816628,Under Investigation,OFF-1533,Male,42,Unknown,15,31,3,2020,0,0,Summer,High,8000,4,3,891,5,8.88,62.5,98,High,Moderate,0.84,-0.51,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2021-40677,Assault,Belagavi,Belagavi South,2021-08-29 23:16:00,13.203458,76.498049,Open,OFF-2214,Female,67,Unknown,23,29,8,2021,1,0,Monsoon,Medium,12000,1,4,847,14,4.55,51.35,83,High,Low,0.78,-0.74,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2024-40678,Traffic Offence,Other,Other Central,2024-02-18 16:50:00,13.425683,77.907967,Closed,OFF-1111,Male,28,Knife,16,18,2,2024,1,0,Winter,High,4500,1,5,661,8,5.62,13.14,48,Medium,Severe,0.77,-0.65,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2025-40679,Robbery,Dakshina Kannada,Dakshina Kannada North,2025-11-23 07:34:00,17.409141,78.218272,Solved,OFF-3699,Female,69,Knife,7,23,11,2025,1,0,Winter,Low,4500,1,3,58,7,6.29,63.39,22,Low,Moderate,0.89,0.55,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-40680,Traffic Offence,Bengaluru Urban,Bengaluru Urban Central,2021-05-16 08:04:00,17.452774,77.739863,Open,OFF-4771,Female,68,Firearm,8,16,5,2021,1,0,Summer,High,4500,9,5,373,8,1.33,73.99,72,Medium,Moderate,0.94,-0.24,Spike in Summer,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2022-40681,Robbery,Other,Other South,2022-09-05 08:07:00,17.000267,75.923743,Under Investigation,OFF-2487,Female,73,Unknown,8,5,9,2022,0,0,Monsoon,High,12000,3,2,983,11,6.86,23.43,43,Medium,Moderate,0.6,0.78,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-40682,Property Dispute,Bengaluru Urban,Bengaluru Urban Rural,2023-03-24 12:02:00,11.934347,77.06056,Closed,OFF-2630,Unknown,51,Knife,12,24,3,2023,0,0,Summer,Medium,12000,10,3,512,12,10.77,14.38,70,Medium,Moderate,0.89,0.93,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-40683,Burglary,Mysuru,Mysuru Central,2026-09-04 08:18:00,17.467625,78.427711,Closed,OFF-1745,Female,15,Digital,8,4,9,2026,0,0,Monsoon,High,12000,8,2,502,1,2.68,81.68,41,Medium,Low,0.71,0.8,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-40684,Traffic Offence,Bengaluru Urban,Bengaluru Urban Rural,2021-07-20 18:06:00,15.71215,75.31691,Open,OFF-3096,Female,48,Unknown,18,20,7,2021,0,0,Monsoon,Medium,12000,6,1,509,4,11.84,19.54,92,High,Severe,0.84,0.62,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2023-40685,Robbery,Hubballi Dharwad,Hubballi Dharwad Rural,2023-09-12 23:40:00,15.781956,75.845401,Solved,OFF-2062,Male,31,Firearm,23,12,9,2023,0,0,Monsoon,Low,12000,2,2,694,5,3.0,24.33,37,Low,Low,0.78,0.45,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2023-40686,Burglary,Mysuru,Mysuru Rural,2023-08-02 15:09:00,16.061799,74.827073,Under Investigation,OFF-1215,Female,35,Digital,15,2,8,2023,0,0,Monsoon,Low,4500,1,4,759,4,10.25,75.71,89,High,Severe,0.87,0.24,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2020-40687,Drug Trafficking,Kalaburagi,Kalaburagi Central,2020-12-28 16:03:00,12.482302,75.441371,Under Investigation,OFF-2003,Female,69,Unknown,16,28,12,2020,0,0,Winter,Low,4500,10,3,42,0,4.21,60.31,44,Medium,Low,0.59,0.06,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-40688,Cyber Crime,Other,Other South,2024-02-07 08:44:00,17.726894,76.637271,Open,OFF-2775,Unknown,50,Digital,8,7,2,2024,0,0,Winter,Medium,8000,7,1,858,15,13.41,1.7,100,High,Moderate,0.6,0.95,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2024-40689,Financial Fraud,Bengaluru Urban,Bengaluru Urban Central,2024-11-21 21:58:00,15.063516,77.917079,Under Investigation,OFF-1293,Female,63,Firearm,21,21,11,2024,0,0,Winter,Low,8000,4,5,267,15,3.19,95.82,45,Medium,Low,0.57,-0.09,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2020-40690,Theft,Other,Other Central,2020-02-19 23:28:00,14.455995,75.487354,Open,OFF-2528,Male,60,Unknown,23,19,2,2020,0,0,Winter,Low,4500,7,4,669,5,10.88,90.98,43,Medium,Moderate,0.53,0.92,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-40691,Cyber Crime,Bengaluru Urban,Bengaluru Urban South,2024-07-04 17:19:00,17.096315,74.432104,Solved,OFF-2463,Unknown,37,Crowbar,17,4,7,2024,0,0,Monsoon,Low,8000,5,4,384,11,5.37,15.84,63,Medium,Moderate,0.91,0.64,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-40692,Cyber Crime,Bengaluru Urban,Bengaluru Urban Central,2026-12-28 20:11:00,11.506945,78.471348,Solved,OFF-4041,Female,77,Stick,20,28,12,2026,0,0,Winter,High,8000,7,3,160,7,9.67,5.8,76,High,Severe,0.72,0.75,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2022-40693,Robbery,Kalaburagi,Kalaburagi Rural,2022-03-01 15:13:00,16.489914,77.295434,Open,OFF-3381,Unknown,40,Stick,15,1,3,2022,0,0,Summer,High,12000,4,4,575,1,1.99,24.3,47,Medium,Moderate,0.81,0.28,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-40694,Cyber Crime,Other,Other South,2021-09-14 03:06:00,17.998713,75.905112,Open,OFF-2387,Male,41,Digital,3,14,9,2021,0,0,Monsoon,Low,12000,1,2,813,9,3.62,59.38,82,High,Low,0.74,0.35,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2023-40695,Financial Fraud,Bengaluru Urban,Bengaluru Urban South,2023-09-28 00:34:00,18.379372,74.147131,Solved,OFF-4167,Unknown,51,Unknown,0,28,9,2023,0,0,Monsoon,High,4500,3,4,894,3,6.19,35.63,74,Medium,Severe,0.67,0.72,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2026-40696,Robbery,Hubballi Dharwad,Hubballi Dharwad Cyber Cell,2026-09-01 23:05:00,14.001945,78.488758,Open,OFF-2380,Female,56,Unknown,23,1,9,2026,0,0,Monsoon,Low,12000,8,4,668,0,1.61,25.15,31,Low,Low,0.84,0.69,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2022-40697,Traffic Offence,Bengaluru Urban,Bengaluru Urban Rural,2022-06-08 18:41:00,12.886787,75.701864,Under Investigation,OFF-1760,Male,19,Stick,18,8,6,2022,0,0,Summer,Low,4500,3,3,322,4,1.31,18.2,44,Medium,Severe,0.6,0.24,Spike in Summer,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40698,Burglary,Other,Other South,2022-06-30 04:38:00,16.056048,76.492564,Solved,OFF-1762,Female,50,Firearm,4,30,6,2022,0,0,Summer,Medium,12000,9,1,894,6,5.85,76.0,73,Medium,Moderate,0.88,-0.56,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2025-40699,Drug Trafficking,Mysuru,Mysuru Rural,2025-05-04 18:54:00,12.624246,76.00618,Open,OFF-1992,Unknown,48,Unknown,18,4,5,2025,1,0,Summer,High,8000,9,2,707,0,2.64,46.96,84,High,Severe,0.74,0.41,Spike in Summer,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2026-40700,Coastal Smuggling,Dakshina Kannada,Dakshina Kannada North,2026-11-20 19:20:00,17.719757,78.270568,Under Investigation,OFF-4942,Unknown,76,Firearm,19,20,11,2026,0,0,Winter,Medium,4500,8,2,195,7,2.64,63.44,27,Low,Low,0.53,0.41,Normal,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2022-40701,Cyber Crime,Other,Other North,2022-07-17 12:47:00,14.811811,74.978894,Under Investigation,OFF-3217,Unknown,22,Crowbar,12,17,7,2022,1,0,Monsoon,Medium,4500,2,1,128,14,1.25,30.69,67,Medium,Moderate,0.8,0.99,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-40702,Theft,Belagavi,Belagavi Central,2026-10-17 03:34:00,12.379969,77.254069,Solved,OFF-1054,Unknown,19,Digital,3,17,10,2026,1,0,Monsoon,High,8000,10,1,66,3,12.88,55.8,18,Low,Moderate,0.89,-0.12,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2020-40703,Cyber Crime,Other,Other Rural,2020-08-04 14:25:00,14.402166,74.383783,Solved,OFF-3829,Female,62,Firearm,14,4,8,2020,0,0,Monsoon,High,12000,10,5,564,14,3.57,46.61,49,Medium,Severe,0.75,0.42,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2025-40704,Burglary,Other,Other South,2025-12-26 19:04:00,12.21999,77.313054,Under Investigation,OFF-3424,Female,44,Knife,19,26,12,2025,0,0,Winter,High,12000,6,3,718,15,9.35,7.27,88,High,Low,0.62,0.8,Normal,Red Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2023-40705,Traffic Offence,Udupi,Udupi North,2023-04-01 22:46:00,18.175473,76.62301,Solved,OFF-3399,Female,31,Digital,22,1,4,2023,1,1,Summer,Medium,12000,6,4,297,2,7.68,68.65,87,High,Severe,0.78,-0.17,Spike in Summer,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2025-40706,Assault,Belagavi,Belagavi Cyber Cell,2025-05-25 12:42:00,12.465856,76.695109,Under Investigation,OFF-3520,Female,29,Firearm,12,25,5,2025,1,0,Summer,Medium,8000,6,4,211,9,3.15,47.05,100,High,Low,0.92,0.98,Spike in Summer,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2021-40707,Assault,Bengaluru Urban,Bengaluru Urban Central,2021-04-05 21:42:00,15.5178,74.348624,Open,OFF-3314,Male,63,Crowbar,21,5,4,2021,0,0,Summer,High,4500,8,1,728,12,14.11,28.91,75,Medium,Moderate,0.54,-0.95,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2020-40708,Drug Trafficking,Other,Other Cyber Cell,2020-09-16 16:00:00,18.241734,74.383883,Closed,OFF-2074,Female,54,Unknown,16,16,9,2020,0,0,Monsoon,Medium,4500,6,2,23,6,13.74,69.09,78,High,Low,0.72,0.66,Normal,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2021-40709,Property Dispute,Mysuru,Mysuru Rural,2021-11-21 15:58:00,12.546967,76.083531,Closed,OFF-3247,Female,47,Firearm,15,21,11,2021,1,0,Winter,Low,12000,3,5,853,13,8.08,80.23,51,Medium,Low,0.63,-0.66,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2021-40710,Cyber Crime,Other,Other Cyber Cell,2021-05-16 20:00:00,12.559608,76.552229,Under Investigation,OFF-3421,Unknown,43,Knife,20,16,5,2021,1,0,Summer,High,8000,6,5,899,0,13.75,13.17,39,Low,Low,0.56,-0.3,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2022-40711,Cyber Crime,Mysuru,Mysuru North,2022-07-25 01:18:00,17.958316,77.580629,Under Investigation,OFF-2988,Female,40,Stick,1,25,7,2022,0,0,Monsoon,High,4500,3,1,457,9,13.15,22.21,38,Low,Severe,0.96,0.67,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-40712,Theft,Mysuru,Mysuru South,2024-04-10 08:44:00,14.058632,76.027836,Open,OFF-1090,Unknown,62,Unknown,8,10,4,2024,0,0,Summer,High,8000,7,5,265,9,9.53,68.32,69,Medium,Severe,0.6,0.76,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40713,Drug Trafficking,Bengaluru Urban,Bengaluru Urban South,2022-05-04 08:57:00,14.171753,78.366025,Open,OFF-2798,Female,48,Knife,8,4,5,2022,0,0,Summer,Medium,12000,3,3,119,2,4.28,62.9,63,Medium,Moderate,0.53,0.72,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2025-40714,Assault,Belagavi,Belagavi Central,2025-11-10 04:25:00,16.27239,76.985616,Under Investigation,OFF-2921,Female,18,Crowbar,4,10,11,2025,0,0,Winter,Medium,8000,4,3,236,1,1.68,6.26,58,Medium,Severe,0.56,-0.04,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-40715,Drug Trafficking,Bengaluru Urban,Bengaluru Urban Rural,2021-04-22 20:04:00,13.948839,77.502173,Under Investigation,OFF-4959,Unknown,43,Stick,20,22,4,2021,0,0,Summer,High,8000,7,1,843,1,12.36,88.12,54,Medium,Low,0.91,-0.24,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2022-40716,Cyber Crime,Bengaluru Urban,Bengaluru Urban Rural,2022-04-21 05:58:00,13.003284,78.205111,Solved,OFF-2121,Male,65,Knife,5,21,4,2022,0,0,Summer,Low,8000,5,4,900,9,1.19,81.67,31,Low,Moderate,0.75,-0.94,Spike in Summer,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2022-40717,Traffic Offence,Bengaluru Urban,Bengaluru Urban Central,2022-06-04 02:20:00,17.190047,78.186405,Closed,OFF-1214,Male,54,Firearm,2,4,6,2022,1,0,Summer,Low,12000,3,3,826,14,11.89,24.64,51,Medium,Low,0.88,0.07,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-40718,Theft,Mysuru,Mysuru South,2025-02-08 00:42:00,16.511746,74.53878,Solved,OFF-2991,Unknown,48,Firearm,0,8,2,2025,1,0,Winter,High,12000,5,1,843,6,3.18,57.83,68,Medium,Low,0.95,-0.5,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-40719,Theft,Kodagu,Kodagu Central,2025-07-31 00:47:00,17.027421,75.500666,Under Investigation,OFF-4522,Unknown,42,Knife,0,31,7,2025,0,0,Monsoon,High,12000,7,3,867,2,2.91,76.43,57,Medium,Low,0.76,-0.86,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-40720,Robbery,Hubballi Dharwad,Hubballi Dharwad Cyber Cell,2025-10-15 01:36:00,12.833159,74.568282,Under Investigation,OFF-1770,Female,58,Digital,1,15,10,2025,0,0,Monsoon,Low,4500,7,3,271,8,8.72,17.99,29,Low,Moderate,0.65,0.17,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-40721,Cyber Crime,Bengaluru Urban,Bengaluru Urban North,2021-01-13 02:18:00,16.380565,74.614209,Solved,OFF-3338,Female,61,Digital,2,13,1,2021,0,0,Winter,Low,8000,4,1,790,6,12.73,71.67,76,High,Low,0.69,-0.92,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2024-40722,Wildlife Crime,Chikkamagaluru,Chikkamagaluru Rural,2024-12-14 09:25:00,16.704345,74.858214,Closed,OFF-4304,Unknown,34,Firearm,9,14,12,2024,1,0,Winter,High,12000,8,4,938,7,1.0,75.31,33,Low,Severe,0.93,0.78,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2023-40723,Burglary,Other,Other South,2023-03-24 06:12:00,18.36085,76.39736,Solved,OFF-2611,Female,65,Firearm,6,24,3,2023,0,0,Summer,High,4500,5,2,237,5,4.63,46.67,90,High,Moderate,0.82,0.87,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2026-40724,Robbery,Belagavi,Belagavi South,2026-02-17 05:18:00,12.661021,77.176171,Open,OFF-1834,Male,76,Stick,5,17,2,2026,0,0,Winter,High,8000,2,5,988,1,8.17,25.14,77,High,Low,0.79,0.1,Normal,Orange Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2025-40725,Burglary,Other,Other Cyber Cell,2025-05-31 05:00:00,16.23865,78.247853,Closed,OFF-4985,Female,58,Knife,5,31,5,2025,1,0,Summer,High,8000,4,1,404,0,1.84,69.47,92,High,Low,0.83,-0.64,Spike in Summer,Red Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2021-40726,Traffic Offence,Bengaluru Urban,Bengaluru Urban Cyber Cell,2021-07-05 02:14:00,18.057702,77.813534,Closed,OFF-3888,Unknown,70,Stick,2,5,7,2021,0,0,Monsoon,Medium,12000,2,2,643,13,5.92,97.37,51,Medium,Low,0.56,-0.7,Normal,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-40727,Robbery,Other,Other Rural,2025-04-04 11:42:00,17.633365,77.581542,Open,OFF-4372,Unknown,35,Digital,11,4,4,2025,0,0,Summer,Low,4500,3,5,987,3,7.37,34.91,75,Medium,Low,0.84,-0.49,Spike in Summer,Orange Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2022-40728,Wildlife Crime,Kodagu,Kodagu Cyber Cell,2022-04-07 07:16:00,17.948033,74.666063,Solved,OFF-4988,Male,36,Digital,7,7,4,2022,0,0,Summer,High,12000,4,1,994,14,3.39,6.43,63,Medium,Low,0.63,0.67,Spike in Summer,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2024-40729,Cyber Crime,Chikkamagaluru,Chikkamagaluru Cyber Cell,2024-03-10 21:45:00,13.166492,78.242006,Closed,OFF-1340,Female,50,Firearm,21,10,3,2024,1,0,Summer,Low,8000,4,1,520,9,11.29,55.57,30,Low,Low,0.63,-0.99,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2022-40730,Cyber Crime,Kodagu,Kodagu Central,2022-02-02 14:39:00,12.087476,76.571384,Closed,OFF-3662,Female,53,Stick,14,2,2,2022,0,0,Winter,Medium,8000,5,5,727,8,8.04,72.49,70,Medium,Low,0.65,0.56,Normal,Orange Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40731,Burglary,Mysuru,Mysuru Cyber Cell,2022-08-19 01:57:00,14.533442,76.380614,Under Investigation,OFF-1280,Unknown,44,Digital,1,19,8,2022,0,0,Monsoon,High,4500,4,3,582,1,12.29,12.33,71,Medium,Low,0.78,-0.36,Normal,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2025-40732,Drug Trafficking,Mysuru,Mysuru North,2025-11-02 00:07:00,12.359877,74.878583,Open,OFF-4564,Male,56,Firearm,0,2,11,2025,1,0,Winter,Medium,12000,6,2,964,4,13.68,3.83,35,Low,Moderate,0.95,0.27,Normal,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-40733,Burglary,Kalaburagi,Kalaburagi Rural,2021-12-01 11:09:00,18.216072,76.277717,Solved,OFF-1624,Unknown,39,Firearm,11,1,12,2021,0,0,Winter,High,8000,6,1,236,4,8.81,39.51,43,Medium,Low,0.87,0.67,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2026-40734,Financial Fraud,Bengaluru Urban,Bengaluru Urban North,2026-04-24 23:14:00,18.138087,76.71163,Closed,OFF-3122,Unknown,42,Crowbar,23,24,4,2026,0,0,Summer,Low,8000,3,1,961,4,11.05,86.21,17,Low,Severe,0.81,-0.63,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2024-40735,Assault,Belagavi,Belagavi South,2024-07-17 05:09:00,14.986661,78.172016,Closed,OFF-1271,Female,67,Knife,5,17,7,2024,0,0,Monsoon,Medium,8000,8,5,716,15,4.4,76.32,29,Low,Low,0.67,-0.02,Normal,Green Zone,Standard Patrol,Night,Isolated Incident
FIR-2024-40736,Assault,Shivamogga,Shivamogga North,2024-07-17 05:51:00,18.188665,77.120164,Open,OFF-1932,Female,54,Digital,5,17,7,2024,0,0,Monsoon,Low,4500,6,3,469,10,10.61,20.4,86,High,Severe,0.54,-0.97,Normal,Red Zone,Standard Patrol,Night,Likely to Reoccur
FIR-2021-40737,Robbery,Hubballi Dharwad,Hubballi Dharwad Cyber Cell,2021-06-12 03:08:00,14.366027,75.182483,Closed,OFF-1811,Female,47,Firearm,3,12,6,2021,1,0,Summer,Medium,12000,7,2,977,14,9.81,61.65,73,Medium,Severe,0.63,0.38,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2020-40738,Drug Trafficking,Bengaluru Urban,Bengaluru Urban South,2020-03-07 17:52:00,17.877191,74.032512,Solved,OFF-3439,Female,56,Unknown,17,7,3,2020,1,0,Summer,High,4500,6,1,311,10,3.98,34.41,35,Low,Low,0.72,0.86,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40739,Financial Fraud,Bengaluru Urban,Bengaluru Urban North,2022-09-17 23:58:00,17.613425,77.304055,Open,OFF-3033,Unknown,39,Crowbar,23,17,9,2022,1,0,Monsoon,Medium,8000,1,4,419,8,12.96,72.64,91,High,Low,0.6,-0.32,Normal,Red Zone,Increase Night Patrol,Night,Likely to Reoccur
FIR-2025-40740,Assault,Bengaluru Urban,Bengaluru Urban Cyber Cell,2025-10-08 08:57:00,12.693222,74.877448,Under Investigation,OFF-3392,Male,72,Knife,8,8,10,2025,0,0,Monsoon,Medium,4500,3,4,69,11,1.15,79.92,94,High,Moderate,0.55,0.7,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2022-40741,Financial Fraud,Bengaluru Urban,Bengaluru Urban Central,2022-12-19 14:56:00,17.787946,75.657245,Under Investigation,OFF-2012,Female,59,Firearm,14,19,12,2022,0,0,Winter,Medium,8000,6,5,878,1,11.78,22.16,21,Low,Moderate,0.53,-0.89,Normal,Green Zone,Standard Patrol,Day,Isolated Incident
FIR-2022-40742,Financial Fraud,Bengaluru Urban,Bengaluru Urban South,2022-06-21 21:47:00,15.153972,75.710164,Open,OFF-4098,Female,19,Firearm,21,21,6,2022,0,0,Summer,Medium,4500,7,1,167,2,9.33,97.96,57,Medium,Severe,0.98,0.03,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2021-40743,Financial Fraud,Bengaluru Urban,Bengaluru Urban South,2021-06-21 21:50:00,16.778992,76.273929,Under Investigation,OFF-4628,Unknown,48,Stick,21,21,6,2021,0,0,Summer,High,4500,4,4,917,13,12.05,36.35,59,Medium,Severe,0.87,-0.74,Spike in Summer,Orange Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2025-40744,Traffic Offence,Mysuru,Mysuru North,2025-10-06 12:25:00,11.536835,77.950093,Under Investigation,OFF-4777,Female,25,Knife,12,6,10,2025,0,0,Monsoon,Medium,8000,3,3,89,5,8.79,22.08,97,High,Moderate,0.89,-0.87,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
FIR-2026-40745,Property Dispute,Mysuru,Mysuru Central,2026-05-26 00:41:00,16.178555,75.490427,Closed,OFF-1777,Female,56,Digital,0,26,5,2026,0,0,Summer,Medium,4500,6,3,795,2,7.12,17.63,19,Low,Low,0.97,-0.55,Spike in Summer,Green Zone,Increase Night Patrol,Night,Isolated Incident
FIR-2023-40746,Theft,Other,Other Central,2023-11-26 12:18:00,14.197963,77.024794,Solved,OFF-3284,Unknown,66,Digital,12,26,11,2023,1,0,Winter,Medium,12000,8,5,344,7,3.19,93.61,88,High,Moderate,0.56,0.02,Normal,Red Zone,Standard Patrol,Day,Likely to Reoccur
