CSID,CaseMasterID,csdate,cstype,PolicePersonID
17676,89533,2026-10-08,A,115
17677,89545,2027-01-28,A,155
17678,89550,2026-04-24,A,149
17679,89552,2023-09-17,A,253
17680,89562,2021-06-05,A,51
17681,89564,2026-09-13,A,207
17682,89568,2027-01-21,A,359
17683,89572,2026-09-21,A,389
17684,89580,2027-02-03,A,452
17685,89581,2023-07-12,A,154
17686,89593,2023-06-13,A,452
17687,89595,2023-10-22,A,149
17688,89597,2021-10-01,A,388
17689,89599,2020-05-05,A,457
17690,89603,2022-08-05,A,296
17691,89605,2020-06-10,A,233
17692,89606,2025-05-02,A,177
17693,89610,2020-10-09,A,228
17694,89615,2026-08-18,A,107
17695,89616,2026-10-28,A,291
17696,89617,2024-12-21,A,153
17697,89618,2025-09-27,A,313
17698,89619,2020-09-03,A,486
17699,89623,2020-12-27,A,235
17700,89626,2021-04-25,A,410
17701,89631,2025-01-18,A,431
17702,89634,2024-11-05,A,152
17703,89635,2025-09-27,A,54
17704,89643,2021-11-10,A,44
17705,89654,2025-08-18,A,106
17706,89670,2023-03-19,A,460
17707,89675,2022-02-15,A,424
17708,89678,2024-12-03,A,263
17709,89679,2026-06-17,A,298
17710,89695,2023-08-23,A,43
17711,89700,2022-11-15,A,282
17712,89702,2021-05-24,A,58
17713,89707,2021-05-30,A,26
17714,89708,2024-04-08,A,458
17715,89715,2020-08-11,A,182
17716,89732,2023-07-05,A,51
17717,89733,2024-12-28,A,11
17718,89738,2021-09-09,A,136
17719,89741,2024-06-18,A,359
17720,89753,2024-10-14,A,488
17721,89754,2021-02-19,A,378
17722,89758,2023-04-24,A,443
17723,89760,2025-08-18,A,467
17724,89765,2021-04-30,A,456
17725,89766,2023-05-17,A,70
17726,89768,2027-02-08,A,378
17727,89779,2025-03-06,A,33
17728,89780,2022-12-30,A,401
17729,89790,2024-04-29,A,63
17730,89795,2022-09-16,A,324
17731,89797,2022-12-06,A,136
17732,89802,2025-03-01,A,246
17733,89803,2022-04-17,A,357
17734,89805,2022-07-23,A,195
17735,89808,2026-01-18,A,170
17736,89823,2023-03-22,A,419
17737,89827,2021-11-06,A,408
17738,89839,2024-12-11,A,454
17739,89840,2026-09-24,A,45
17740,89843,2024-05-24,A,311
17741,89844,2021-07-30,A,445
17742,89845,2022-02-12,A,408
17743,89855,2021-02-15,A,2
17744,89857,2026-11-22,A,54
17745,89870,2027-03-22,A,135
17746,89876,2023-12-22,A,463
17747,89882,2023-05-25,A,347
17748,89888,2024-06-22,A,153
17749,89891,2023-03-14,A,49
17750,89892,2026-06-24,A,423
17751,89896,2022-01-17,A,223
17752,89902,2021-12-19,A,301
17753,89903,2021-09-19,A,103
17754,89904,2021-08-06,A,296
17755,89907,2020-04-09,A,87
17756,89911,2027-01-02,A,470
17757,89914,2026-12-22,A,410
17758,89915,2023-08-15,A,129
17759,89921,2026-10-15,A,396
17760,89923,2020-08-15,A,130
17761,89926,2022-02-23,A,294
17762,89928,2022-04-07,A,440
17763,89932,2021-06-29,A,150
17764,89937,2024-04-06,A,118
17765,89949,2026-02-05,A,459
17766,89950,2022-04-26,A,387
17767,89963,2021-12-04,A,460
17768,89965,2024-01-15,A,461
17769,89967,2023-10-17,A,51
17770,89975,2022-10-02,A,332
17771,89977,2026-09-27,A,498
17772,89978,2021-09-18,A,350
17773,89979,2024-01-21,A,120
17774,89989,2021-01-07,A,61
17775,89991,2020-04-02,A,473
17776,89992,2021-06-11,A,264
17777,90009,2025-07-17,A,276
17778,90016,2024-02-28,A,436
17779,90027,2024-08-11,A,209
17780,90032,2025-01-05,A,462
17781,90035,2020-05-21,A,341
17782,90042,2022-04-02,A,190
17783,90050,2024-01-11,A,235
17784,90059,2026-12-30,A,51
17785,90062,2023-04-28,A,387
17786,90070,2021-12-18,A,386
17787,90072,2023-12-26,A,488
17788,90074,2023-10-15,A,244
17789,90077,2025-11-07,A,214
17790,90078,2021-04-12,A,337
17791,90080,2024-05-22,A,150
17792,90083,2026-06-27,A,354
17793,90093,2024-09-27,A,494
17794,90094,2024-02-02,A,178
17795,90097,2024-10-03,A,345
17796,90103,2025-03-29,A,452
17797,90104,2025-01-30,A,203
17798,90115,2026-07-20,A,110
17799,90121,2020-10-31,A,312
17800,90124,2020-07-11,A,166
17801,90125,2023-12-10,A,241
17802,90133,2022-05-27,A,235
17803,90134,2023-03-07,A,39
17804,90135,2023-04-22,A,297
17805,90139,2024-04-02,A,341
17806,90140,2026-10-02,A,13
17807,90144,2021-12-25,A,454
17808,90146,2020-11-14,A,366
17809,90147,2020-07-05,A,62
17810,90163,2020-04-08,A,146
17811,90179,2023-12-08,A,370
17812,90180,2021-02-05,A,36
17813,90189,2025-06-17,A,354
17814,90191,2024-08-20,A,15
17815,90194,2020-10-10,A,350
17816,90196,2023-01-22,A,267
17817,90202,2023-09-26,A,413
17818,90207,2021-06-15,A,43
17819,90209,2021-06-25,A,235
17820,90210,2027-01-11,A,273
17821,90212,2025-09-13,A,438
17822,90221,2023-09-30,A,457
17823,90222,2026-06-12,A,73
17824,90228,2020-10-18,A,457
17825,90240,2026-08-10,A,464
17826,90248,2026-02-21,A,473
17827,90253,2023-01-06,A,368
17828,90257,2020-07-01,A,275
17829,90264,2020-06-14,A,285
17830,90266,2025-07-03,A,485
17831,90267,2021-09-20,A,185
17832,90273,2020-05-07,A,308
17833,90280,2025-10-06,A,2
17834,90283,2021-10-05,A,51
17835,90289,2022-07-08,A,238
17836,90291,2020-09-11,A,19
17837,90293,2024-02-29,A,146
17838,90298,2023-11-03,A,139
17839,90308,2026-08-28,A,492
17840,90332,2023-09-06,A,235
17841,90335,2022-10-22,A,421
17842,90347,2022-04-02,A,431
17843,90349,2021-11-16,A,433
17844,90355,2020-10-09,A,167
17845,90356,2022-01-07,A,214
17846,90358,2020-05-01,A,52
17847,90359,2026-07-19,A,228
17848,90361,2024-04-17,A,494
17849,90364,2020-07-17,A,39
17850,90366,2026-11-12,A,36
17851,90370,2021-10-26,A,188
17852,90371,2020-10-04,A,203
17853,90380,2022-01-25,A,234
17854,90392,2024-09-12,A,24
17855,90405,2024-08-04,A,129
17856,90406,2024-01-22,A,318
17857,90413,2021-09-13,A,398
17858,90420,2023-03-18,A,233
17859,90422,2024-06-19,A,273
17860,90436,2020-11-23,A,7
17861,90446,2027-01-05,A,487
17862,90462,2025-04-21,A,86
17863,90465,2026-05-02,A,242
17864,90470,2026-04-05,A,71
17865,90479,2021-10-16,A,19
17866,90480,2025-06-14,A,33
17867,90482,2020-12-19,A,172
17868,90487,2021-10-18,A,9
17869,90488,2022-05-21,A,89
17870,90493,2021-06-14,A,51
17871,90498,2026-08-16,A,353
17872,90509,2025-06-22,A,110
17873,90510,2022-04-13,A,320
17874,90524,2023-02-15,A,418
17875,90526,2023-05-18,A,401
17876,90528,2023-05-26,A,73
17877,90534,2026-05-01,A,453
17878,90536,2024-06-30,A,356
17879,90539,2024-12-04,A,258
17880,90551,2021-08-07,A,462
17881,90555,2025-03-30,A,472
17882,90557,2022-06-27,A,488
17883,90563,2021-05-30,A,102
17884,90565,2022-04-12,A,387
17885,90576,2023-12-13,A,288
17886,90586,2025-03-31,A,182
17887,90589,2020-08-30,A,199
17888,90591,2020-04-14,A,260
17889,90593,2021-06-09,A,414
17890,90598,2021-07-01,A,238
17891,90599,2021-03-18,A,195
17892,90602,2025-11-21,A,389
17893,90607,2020-04-10,A,125
17894,90611,2023-06-12,A,449
17895,90637,2023-09-15,A,195
17896,90644,2023-01-08,A,276
17897,90648,2024-02-10,A,274
17898,90653,2022-02-11,A,150
17899,90659,2025-04-20,A,196
17900,90663,2022-06-16,A,462
17901,90667,2024-10-02,A,247
17902,90671,2024-01-06,A,251
17903,90675,2026-07-15,A,343
17904,90677,2021-11-19,A,214
17905,90685,2025-06-25,A,321
17906,90690,2022-05-28,A,322
17907,90701,2020-09-08,A,273
17908,90704,2026-04-10,A,272
17909,90705,2022-11-30,A,81
17910,90707,2021-12-19,A,193
17911,90716,2024-02-24,A,244
17912,90719,2023-12-22,A,141
17913,90720,2025-06-04,A,105
17914,90724,2023-04-19,A,27
17915,90728,2025-08-10,A,61
17916,90735,2021-03-04,A,216
17917,90736,2024-10-18,A,472
17918,90747,2025-04-02,A,292
17919,90750,2026-02-17,A,144
17920,90754,2023-08-30,A,358
17921,90755,2021-02-08,A,344
17922,90756,2020-08-03,A,403
17923,90757,2026-03-20,A,271
17924,90770,2022-11-19,A,141
17925,90776,2026-05-26,A,401
17926,90786,2021-04-22,A,59
17927,90788,2023-05-06,A,48
17928,90803,2021-12-09,A,276
17929,90806,2021-06-14,A,184
17930,90808,2026-01-13,A,415
17931,90812,2024-01-27,A,211
17932,90826,2026-03-22,A,390
17933,90834,2021-08-02,A,500
17934,90849,2027-01-11,A,398
17935,90860,2025-05-25,A,110
17936,90867,2024-03-06,A,372
17937,90881,2025-01-18,A,265
17938,90884,2024-11-17,A,28
17939,90891,2026-07-05,A,334
17940,90893,2022-01-21,A,312
17941,90896,2021-06-05,A,280
17942,90903,2025-12-15,A,36
17943,90905,2022-03-21,A,480
17944,90909,2024-08-23,A,187
17945,90912,2022-05-26,A,288
17946,90913,2023-02-06,A,80
17947,90917,2023-11-15,A,451
17948,90922,2023-08-29,A,478
17949,90923,2022-08-17,A,457
17950,90926,2022-10-13,A,223
17951,90939,2022-04-01,A,434
17952,90941,2026-09-18,A,9
17953,90950,2025-09-03,A,107
17954,90957,2024-11-15,A,323
17955,90959,2025-02-27,A,408
17956,90968,2021-12-07,A,42
17957,90969,2021-03-27,A,486
17958,90979,2022-07-26,A,420
17959,90980,2021-02-01,A,441
17960,90982,2020-12-22,A,183
17961,90986,2023-07-25,A,331
17962,90987,2025-08-23,A,86
17963,90989,2026-02-15,A,199
17964,90990,2022-04-06,A,223
17965,90999,2024-12-15,A,116
17966,91015,2021-05-30,A,54
17967,91030,2023-02-04,A,99
17968,91033,2023-07-04,A,278
17969,91044,2022-11-03,A,337
17970,91049,2021-01-26,A,263
17971,91054,2023-08-29,A,146
17972,91057,2020-04-18,A,357
17973,91072,2021-12-27,A,466
17974,91074,2025-10-28,A,452
17975,91089,2024-01-20,A,308
17976,91092,2022-08-26,A,276
17977,91097,2022-04-29,A,343
17978,91113,2021-01-28,A,253
17979,91115,2025-01-27,A,92
17980,91119,2024-03-30,A,246
17981,91125,2021-02-28,A,443
17982,91129,2026-06-20,A,487
17983,91130,2027-02-22,A,306
17984,91132,2025-10-29,A,16
17985,91135,2024-10-21,A,56
17986,91137,2020-11-17,A,426
17987,91138,2021-09-12,A,103
17988,91140,2025-10-01,A,362
17989,91143,2023-02-08,A,28
17990,91162,2024-03-21,A,47
17991,91163,2020-09-19,A,270
17992,91165,2025-01-08,A,422
17993,91170,2024-06-18,A,423
17994,91183,2025-09-21,A,277
17995,91201,2020-08-08,A,5
17996,91202,2020-05-21,A,351
17997,91205,2023-11-30,A,137
17998,91208,2026-05-16,A,86
17999,91213,2021-02-26,A,276
18000,91217,2022-06-07,A,346
18001,91236,2023-02-21,A,237
18002,91237,2020-11-08,A,382
18003,91239,2026-09-10,A,154
18004,91246,2023-10-21,A,286
18005,91248,2023-06-25,A,320
18006,91257,2024-05-06,A,358
18007,91262,2025-01-02,A,410
18008,91272,2025-08-28,A,209
18009,91278,2022-10-22,A,172
18010,91279,2025-12-17,A,209
18011,91281,2023-02-10,A,345
18012,91282,2023-11-24,A,460
18013,91283,2027-02-15,A,144
18014,91284,2023-02-28,A,466
18015,91285,2022-03-25,A,468
18016,91287,2026-08-18,A,177
18017,91288,2024-02-03,A,493
18018,91296,2020-09-03,A,150
18019,91297,2021-02-05,A,67
18020,91299,2024-12-31,A,377
18021,91300,2027-01-06,A,442
18022,91307,2022-02-11,A,380
18023,91309,2023-08-10,A,405
18024,91329,2022-10-17,A,144
18025,91341,2021-10-19,A,46
18026,91348,2020-03-02,A,38
18027,91355,2020-12-14,A,110
18028,91360,2023-10-24,A,342
18029,91361,2024-08-27,A,431
18030,91365,2021-09-01,A,298
18031,91366,2022-07-13,A,419
18032,91369,2026-04-14,A,168
18033,91374,2021-03-08,A,295
18034,91381,2020-03-13,A,364
18035,91389,2025-02-04,A,278
18036,91397,2020-07-10,A,43
18037,91401,2021-08-11,A,261
18038,91403,2021-09-18,A,330
18039,91405,2025-08-18,A,283
18040,91411,2022-11-24,A,303
18041,91414,2020-06-27,A,30
18042,91418,2024-10-16,A,41
18043,91421,2020-10-09,A,55
18044,91423,2022-01-03,A,172
18045,91435,2022-03-08,A,119
18046,91451,2020-05-02,A,27
18047,91459,2026-04-01,A,474
18048,91464,2026-01-19,A,395
18049,91468,2021-05-09,A,67
18050,91474,2022-10-28,A,474
18051,91479,2025-12-13,A,201
18052,91481,2021-12-17,A,385
18053,91484,2020-10-30,A,354
18054,91485,2027-01-28,A,351
18055,91491,2021-12-17,A,121
18056,91492,2023-12-10,A,231
18057,91494,2023-03-27,A,32
18058,91498,2025-02-16,A,53
18059,91504,2022-01-13,A,448
18060,91515,2027-01-02,A,453
18061,91516,2020-05-11,A,231
18062,91521,2027-01-24,A,267
18063,91527,2022-11-17,A,227
18064,91528,2026-04-16,A,141
18065,91533,2025-07-14,A,475
18066,91535,2023-05-31,A,145
18067,91541,2021-08-17,A,376
18068,91542,2026-02-05,A,146
18069,91544,2023-02-16,A,139
18070,91553,2021-11-29,A,206
18071,91554,2026-01-01,A,119
18072,91557,2021-03-02,A,170
18073,91564,2020-11-24,A,90
18074,91591,2022-08-03,A,44
18075,91595,2021-09-13,A,267
18076,91604,2025-12-30,A,49
18077,91607,2020-03-17,A,430
18078,91613,2022-09-27,A,21
18079,91614,2025-07-13,A,43
18080,91620,2027-01-30,A,411
18081,91623,2020-04-14,A,314
18082,91633,2023-01-02,A,111
18083,91635,2026-06-22,A,316
18084,91638,2023-01-15,A,56
18085,91640,2024-10-15,A,193
18086,91653,2022-06-19,A,51
18087,91656,2024-06-27,A,350
18088,91660,2024-05-18,A,421
18089,91661,2021-01-05,A,452
18090,91662,2026-12-13,A,423
18091,91664,2025-11-28,A,277
18092,91665,2023-08-16,A,500
18093,91674,2023-03-10,A,350
18094,91680,2023-04-03,A,225
18095,91681,2021-12-26,A,273
18096,91689,2026-12-03,A,44
18097,91696,2021-09-01,A,79
18098,91697,2024-05-27,A,79
18099,91702,2026-10-25,A,351
18100,91705,2025-03-31,A,28
18101,91710,2024-09-24,A,241
18102,91711,2026-08-21,A,169
18103,91712,2023-08-20,A,181
18104,91721,2023-10-17,A,114
18105,91733,2022-07-28,A,118
18106,91739,2026-10-04,A,433
18107,91742,2020-09-15,A,83
18108,91744,2020-06-14,A,119
18109,91759,2023-01-23,A,185
18110,91762,2020-12-04,A,259
18111,91763,2025-04-15,A,283
18112,91765,2025-11-21,A,349
18113,91766,2026-01-30,A,496
18114,91772,2027-01-18,A,144
18115,91776,2022-01-19,A,118
18116,91781,2021-11-26,A,470
18117,91783,2022-07-03,A,327
18118,91784,2023-05-30,A,87
18119,91796,2023-07-18,A,13
18120,91807,2024-10-02,A,74
18121,91809,2023-01-17,A,496
18122,91811,2023-09-02,A,450
18123,91812,2023-12-14,A,211
18124,91825,2020-09-06,A,183
18125,91828,2021-09-17,A,309
18126,91836,2024-10-13,A,257
18127,91838,2023-12-16,A,224
18128,91851,2022-02-21,A,186
18129,91859,2024-07-14,A,433
18130,91863,2020-12-16,A,134
18131,91866,2021-02-28,A,47
18132,91868,2025-12-30,A,305
18133,91870,2023-04-22,A,401
18134,91871,2020-11-19,A,487
18135,91873,2025-12-24,A,315
18136,91882,2023-12-20,A,315
18137,91888,2026-07-08,A,155
18138,91891,2025-12-29,A,352
18139,91894,2023-12-07,A,199
18140,91899,2026-06-17,A,423
18141,91903,2026-11-20,A,144
18142,91905,2021-02-20,A,471
18143,91909,2023-09-28,A,247
18144,91916,2021-02-11,A,433
18145,91923,2024-04-15,A,186
18146,91926,2022-05-16,A,246
18147,91927,2022-05-07,A,272
18148,91939,2024-02-17,A,104
18149,91953,2025-03-19,A,378
18150,91960,2026-04-30,A,225
18151,91961,2025-05-29,A,216
18152,91962,2025-05-13,A,186
18153,91967,2021-10-04,A,410
18154,91982,2024-01-19,A,263
18155,91986,2024-05-17,A,265
18156,91992,2023-07-11,A,263
18157,91997,2025-11-28,A,460
18158,92013,2024-10-07,A,110
18159,92022,2021-07-24,A,457
18160,92023,2025-03-01,A,287
18161,92026,2024-05-07,A,37
18162,92036,2025-07-04,A,294
18163,92044,2020-02-25,A,227
18164,92046,2026-08-21,A,358
18165,92049,2026-07-20,A,242
18166,92051,2020-03-08,A,331
18167,92053,2020-05-10,A,107
18168,92058,2020-12-18,A,111
18169,92059,2020-11-29,A,273
18170,92063,2023-12-06,A,263
18171,92064,2021-07-15,A,37
18172,92069,2021-07-22,A,268
18173,92073,2024-03-17,A,313
18174,92081,2025-06-16,A,263
18175,92086,2022-06-25,A,431
18176,92089,2023-06-15,A,369
18177,92093,2024-04-04,A,19
18178,92116,2026-02-01,A,445
18179,92119,2023-08-14,A,295
18180,92120,2026-12-07,A,158
18181,92121,2023-09-25,A,249
18182,92123,2022-05-09,A,312
18183,92137,2025-02-28,A,216
18184,92138,2022-08-28,A,211
18185,92141,2024-03-06,A,392
18186,92144,2024-03-03,A,373
18187,92145,2021-05-13,A,201
18188,92146,2025-01-08,A,118
18189,92159,2025-09-25,A,342
18190,92163,2020-05-31,A,215
18191,92167,2022-04-20,A,420
18192,92178,2023-08-12,A,347
18193,92191,2024-06-24,A,44
18194,92192,2020-07-11,A,46
18195,92196,2023-06-21,A,140
18196,92197,2023-06-28,A,328
18197,92200,2023-04-01,A,433
18198,92203,2025-03-19,A,78
18199,92209,2024-11-27,A,190
18200,92220,2026-09-10,A,54
18201,92224,2020-06-02,A,384
18202,92230,2022-03-06,A,223
18203,92231,2022-11-09,A,419
18204,92238,2023-06-17,A,79
18205,92243,2020-03-15,A,363
18206,92248,2020-07-10,A,216
18207,92252,2027-01-23,A,196
18208,92253,2025-10-20,A,281
18209,92260,2024-04-11,A,429
18210,92261,2020-10-11,A,312
18211,92268,2023-04-26,A,380
18212,92269,2024-07-30,A,9
18213,92276,2023-02-11,A,350
18214,92277,2024-12-15,A,494
18215,92281,2023-11-08,A,211
18216,92286,2024-01-12,A,416
18217,92296,2020-04-15,A,493
18218,92297,2022-06-01,A,196
18219,92305,2023-12-17,A,357
18220,92307,2020-04-30,A,332
18221,92313,2024-02-10,A,480
18222,92323,2021-07-20,A,300
18223,92325,2024-11-12,A,226
18224,92328,2024-02-29,A,410
18225,92332,2024-01-12,A,207
18226,92333,2025-04-14,A,426
18227,92335,2026-11-19,A,489
18228,92340,2024-11-20,A,123
18229,92342,2023-03-15,A,250
18230,92343,2023-08-01,A,144
18231,92346,2027-01-19,A,9
18232,92347,2022-07-08,A,312
18233,92350,2022-02-18,A,410
18234,92358,2022-10-12,A,132
18235,92360,2023-06-30,A,90
18236,92363,2022-02-28,A,385
18237,92370,2024-09-21,A,387
18238,92373,2026-05-29,A,288
18239,92382,2024-03-11,A,361
18240,92386,2026-11-22,A,238
18241,92397,2027-01-11,A,190
18242,92398,2023-08-27,A,138
18243,92403,2021-10-03,A,468
18244,92405,2023-03-03,A,328
18245,92413,2024-05-04,A,148
18246,92418,2024-11-24,A,425
18247,92424,2026-04-01,A,253
18248,92437,2020-04-02,A,452
18249,92439,2022-11-02,A,278
18250,92442,2020-10-17,A,90
18251,92449,2026-06-30,A,201
18252,92454,2025-01-24,A,411
18253,92459,2022-06-25,A,342
18254,92460,2020-08-23,A,488
18255,92466,2021-12-20,A,291
18256,92476,2025-07-25,A,129
18257,92478,2022-01-01,A,183
18258,92486,2022-09-21,A,228
18259,92497,2025-09-04,A,41
18260,92498,2023-04-23,A,273
18261,92500,2026-11-12,A,344
18262,92501,2026-10-06,A,235
18263,92504,2025-07-16,A,78
18264,92505,2024-11-08,A,485
18265,92519,2020-09-09,A,205
18266,92521,2023-12-05,A,207
18267,92524,2021-07-09,A,138
18268,92531,2023-06-20,A,223
18269,92543,2022-01-27,A,91
18270,92544,2022-02-04,A,433
18271,92546,2025-04-01,A,41
18272,92555,2020-02-17,A,247
18273,92571,2021-10-09,A,190
18274,92575,2024-11-11,A,386
18275,92586,2022-08-02,A,69
18276,92589,2026-04-05,A,207
18277,92593,2021-08-02,A,434
18278,92603,2021-12-15,A,294
18279,92606,2026-12-09,A,350
18280,92609,2022-05-19,A,95
18281,92631,2026-07-28,A,211
18282,92639,2022-12-07,A,394
18283,92640,2020-09-02,A,341
18284,92652,2021-09-27,A,238
18285,92656,2025-04-14,A,260
18286,92657,2020-12-14,A,454
18287,92663,2023-05-17,A,257
18288,92669,2021-08-29,A,125
18289,92672,2025-08-08,A,142
18290,92673,2026-12-21,A,157
18291,92690,2020-12-28,A,473
18292,92700,2025-08-07,A,135
18293,92716,2025-09-13,A,274
18294,92719,2020-07-04,A,374
18295,92721,2023-10-03,A,193
18296,92728,2021-10-19,A,249
18297,92730,2020-10-25,A,82
18298,92737,2025-11-05,A,139
18299,92738,2020-12-19,A,454
18300,92743,2021-03-10,A,464
18301,92752,2025-06-05,A,359
18302,92757,2023-08-29,A,207
18303,92764,2024-03-10,A,141
18304,92781,2024-03-08,A,353
18305,92782,2026-09-22,A,433
18306,92786,2020-12-04,A,207
18307,92794,2022-01-08,A,405
18308,92796,2023-01-28,A,50
18309,92798,2020-11-17,A,268
18310,92800,2026-08-06,A,273
18311,92817,2026-10-25,A,318
18312,92820,2022-07-19,A,311
18313,92823,2024-01-06,A,151
18314,92827,2021-02-05,A,315
18315,92828,2024-02-24,A,402
18316,92836,2027-02-10,A,11
18317,92837,2020-09-18,A,7
18318,92841,2021-06-10,A,111
18319,92846,2025-07-19,A,480
18320,92854,2024-08-10,A,241
18321,92860,2026-10-29,A,495
18322,92882,2023-04-05,A,328
18323,92884,2023-06-07,A,141
18324,92891,2022-11-15,A,486
18325,92895,2021-03-05,A,88
18326,92898,2022-05-19,A,263
18327,92900,2026-12-20,A,429
18328,92906,2025-02-19,A,4
18329,92907,2022-07-12,A,278
18330,92915,2020-05-19,A,319
18331,92927,2023-10-10,A,214
18332,92932,2027-01-18,A,14
18333,92946,2022-10-18,A,393
18334,92947,2021-09-24,A,102
18335,92949,2025-03-25,A,487
18336,92950,2025-07-23,A,79
18337,92951,2021-12-19,A,126
18338,92953,2026-05-26,A,204
18339,92954,2021-06-04,A,73
18340,92957,2020-06-05,A,390
18341,92958,2025-12-18,A,483
18342,92960,2025-07-17,A,15
18343,92967,2022-08-01,A,30
18344,92968,2023-06-20,A,183
18345,92969,2026-03-20,A,439
18346,92970,2022-08-23,A,497
18347,92973,2022-09-07,A,235
18348,92982,2022-08-05,A,61
18349,92988,2020-12-14,A,92
18350,92990,2024-11-06,A,396
18351,93006,2024-01-21,A,359
18352,93013,2020-06-23,A,129
18353,93014,2024-11-24,A,387
18354,93015,2023-07-02,A,134
18355,93017,2020-12-02,A,136
18356,93019,2024-11-03,A,56
18357,93020,2022-11-18,A,347
18358,93024,2021-08-05,A,155
18359,93028,2025-09-10,A,196
18360,93032,2024-02-11,A,169
18361,93036,2024-12-12,A,311
18362,93044,2021-06-26,A,233
18363,93045,2026-08-26,A,409
18364,93050,2022-07-10,A,11
18365,93052,2023-02-13,A,434
18366,93055,2026-03-03,A,13
18367,93056,2022-02-11,A,20
18368,93058,2022-06-05,A,465
18369,93059,2020-12-09,A,401
18370,93065,2023-04-05,A,30
18371,93071,2023-07-10,A,313
18372,93075,2020-04-16,A,449
18373,93077,2024-12-10,A,168
18374,93093,2021-06-15,A,45
18375,93094,2025-11-26,A,478
18376,93097,2026-02-11,A,245
18377,93101,2021-03-18,A,166
18378,93106,2021-10-04,A,175
18379,93117,2023-04-29,A,134
18380,93126,2021-06-17,A,241
18381,93127,2026-10-21,A,421
18382,93143,2024-03-23,A,481
18383,93149,2025-03-29,A,283
18384,93160,2024-10-21,A,145
18385,93161,2024-10-04,A,485
18386,93168,2024-02-09,A,358
18387,93179,2022-08-17,A,48
18388,93187,2022-11-11,A,373
18389,93199,2023-05-11,A,495
18390,93203,2020-03-07,A,25
18391,93209,2020-12-19,A,329
18392,93210,2026-07-20,A,159
18393,93213,2021-03-26,A,370
18394,93223,2025-06-16,A,144
18395,93226,2021-12-26,A,43
18396,93228,2024-10-21,A,433
18397,93231,2024-06-21,A,343
18398,93232,2026-06-30,A,228
18399,93241,2026-09-11,A,322
18400,93243,2021-09-13,A,195
18401,93247,2025-11-20,A,26
18402,93259,2026-12-11,A,475
18403,93263,2021-11-28,A,302
18404,93267,2026-05-18,A,189
18405,93269,2020-03-15,A,331
18406,93290,2024-01-08,A,19
18407,93293,2024-02-20,A,412
18408,93296,2025-08-22,A,320
18409,93300,2024-10-01,A,177
18410,93301,2022-02-26,A,211
18411,93304,2024-03-04,A,140
18412,93305,2024-07-14,A,109
18413,93306,2023-10-08,A,44
18414,93310,2022-05-03,A,172
18415,93312,2025-12-13,A,265
18416,93315,2025-11-02,A,387
18417,93320,2025-07-31,A,410
